variant_id,source_type,source_id,source_field,query_variant
336,spot,23,travel_tips,请问这个景点早上几点开门？是免费随便进吗？
337,spot,23,travel_tips,从成都市区开车过去大概要多久？如果和青城山一起玩，一天时间够不够？
338,spot,23,travel_tips,里面好玩吗？适合带5岁的小朋友去吗？会不会太商业化？
339,spot,23,travel_tips,这个地方怎么去最方便？坐公交还是打车？门票要提前预约吗？
340,spot,23,travel_tips,逛完大概要几个小时？如果上午去青城山，下午再过来会不会太赶？
341,spot,23,cultural_context,街子古镇几点开门关门，晚上去能看夜景不？
342,spot,23,cultural_context,去街子古镇要门票吗，大概多少钱一个人？
343,spot,23,cultural_context,街子古镇在哪儿，从成都市区怎么坐车过去方便？
344,spot,23,cultural_context,街子古镇好不好玩，主要看些啥子，逛一圈要多久？
345,spot,23,cultural_context,带五岁娃儿去街子古镇合适不，有没有啥子娃儿能耍的？
346,spot,24,description,这个古镇几点开门关门？门票多少钱一张？
347,spot,24,description,这个三江交汇的古镇怎么去最方便？坐公交还是自驾？
348,spot,24,description,带家里老人和小孩去玩合适吗？里面路好不好走？
349,spot,24,description,永利桥和罗氏公馆那些古迹现在还能进去看吗？要不要另外收费？
350,spot,24,description,这个古镇大概能玩多久？除了看老房子还有啥好玩的？
351,spot,24,travel_tips,这个地方几点开门关门啊？要不要门票？
352,spot,24,travel_tips,从成都市区怎么过去方便？跟街子古镇离得近不近？
353,spot,24,travel_tips,里面好玩吗？大概要逛多久，半天够不够？
354,spot,24,travel_tips,带小孩去合适不？会不会太累或者没什么可玩的？
355,spot,24,travel_tips,那里是不是很原生态、没怎么开发？商业化严重吗？
356,spot,24,cultural_context,元通古镇早上几点开门？门票多少钱一张？
357,spot,24,cultural_context,从成都市区怎么坐车去元通古镇方便？
358,spot,24,cultural_context,带小孩去元通古镇玩合适吗？有没有什么好玩的？
359,spot,24,cultural_context,元通古镇大概要逛多久？里面主要看什么？
360,spot,24,cultural_context,网上说元通古镇是川西物资集散地，现在去还能看到老码头和会馆吗？
361,spot,25,description,这个乐园几点开门，晚上几点关门呀？
362,spot,25,description,门票多少钱一张？有没有儿童票或家庭套票？
363,spot,25,description,从成都市区怎么坐车过去，地铁能到吗？
364,spot,25,description,里面好玩吗？有没有适合三岁小孩玩的项目？
365,spot,25,description,夏天去的话，水乐园大概什么时候开放？需要额外买票吗？
366,spot,25,travel_tips,你们那儿门票好多钱一张嘛？有没得优惠票哦？
367,spot,25,travel_tips,从市区咋个过去方便喃？坐地铁几号线到哪个站下？
368,spot,25,travel_tips,带五岁娃儿去耍一天，有些啥子项目适合小朋友的哇？
369,spot,25,travel_tips,夏天去是不是主要耍水乐园？那个水乐园要另外给钱不？
370,spot,25,travel_tips,早上几点开门喃？我想一早去，耍到下午够不够哦？
371,spot,25,cultural_context,国色天乡早上几点开门，晚上几点关门？
372,spot,25,cultural_context,去国色天乡玩一天，门票大概要多少钱？
373,spot,25,cultural_context,从成都市区怎么坐车去国色天乡方便？
374,spot,25,cultural_context,国色天乡里面有哪些好玩的项目，适合大人玩吗？
375,spot,25,cultural_context,带5岁的小孩去国色天乡合适吗，有没有亲子项目？
376,spot,26,description,望丛祠早上几点开门啊？
377,spot,26,description,去望丛祠门票要多少钱？
378,spot,26,description,从成都市区怎么坐车到望丛祠？
379,spot,26,description,望丛祠里面好玩吗，大概能逛多久？
380,spot,26,description,带小孩去望丛祠合适吗，有没有什么可以看的？
381,spot,26,travel_tips,这个地方几点开门，逛一圈要多久啊？
382,spot,26,travel_tips,进去要买门票吗，还是免费随便进？
383,spot,26,travel_tips,从郫都区市区过去大概多远，开车方便不？
384,spot,26,travel_tips,带五岁小孩去玩合适吗，会不会太无聊？
385,spot,26,travel_tips,这地方跟川菜博物馆挨得近不，能安排在同一天逛完吗？
386,spot,26,cultural_context,望丛祠早上几点开门？下午几点关门呀？
387,spot,26,cultural_context,去望丛祠要门票不？大概多少钱一张？
388,spot,26,cultural_context,从成都市区怎么坐车去望丛祠方便？地铁能到吗？
389,spot,26,cultural_context,望丛祠里面大不大？大概逛多久能逛完？有没有什么好玩的？
390,spot,26,cultural_context,带五六岁的小朋友去望丛祠合适吗？有没有科普或者互动的东西？
391,spot,27,description,成都动物园几点开门啊？门票多少钱一张？
392,spot,27,description,坐地铁怎么去成都动物园，方便吗？
393,spot,27,description,带三岁小孩去成都动物园玩，合适不？有推车能走的路吗？
394,spot,27,description,成都动物园里除了大熊猫，还有啥值得看的？大概能逛多久？
395,spot,27,description,网上都说成都动物园适合亲子游，到底好不好玩？周末人多不多？
396,spot,27,travel_tips,成都动物园门票好多钱一个人？
397,spot,27,travel_tips,坐地铁3号线到动物园站，出来走好久能到门口？
398,spot,27,travel_tips,带5岁娃去成都动物园耍，大概要逛几个小时合适？
399,spot,27,travel_tips,成都动物园和熊猫基地是不是一个地方？怕走错，两个哪个更适合半天游？
400,spot,27,travel_tips,周末去成都动物园好玩不？里面大不大，值不值得专门跑一趟？
401,spot,27,cultural_context,成都动物园几点开门关门啊？
402,spot,27,cultural_context,去成都动物园门票多少钱一张，小孩有优惠吗？
403,spot,27,cultural_context,坐地铁怎么去成都动物园，哪个站下最近？
404,spot,27,cultural_context,成都动物园带小孩去玩合适吗，大概能逛多久？
405,spot,27,cultural_context,成都动物园除了看熊猫，还有啥好耍的？值不值得去？
406,spot,28,description,成都近郊那个最大的花卉观光区，早上几点开门？
407,spot,28,description,去那边玩门票多少钱一张？
408,spot,28,description,从市区坐地铁或者公交怎么去那个花乡农居？
409,spot,28,description,那边除了看花还有啥好玩的？带小孩去合适不？
410,spot,28,description,荷塘月色和东篱菊园哪个季节去最好看？听说有五个主题村，一天能逛完吗？
411,spot,28,travel_tips,这个景点几点开门？需要买门票吗？
412,spot,28,travel_tips,这个地方在哪儿，坐地铁或者公交怎么过去方便？
413,spot,28,travel_tips,现在这个季节去好玩吗？主要能看什么花？
414,spot,28,travel_tips,带家里老人和小孩去逛半天够不够？推婴儿车方便不？
415,spot,28,travel_tips,里面拍照出片吗？有没有适合家庭野餐或者遛娃的草坪？
416,spot,28,cultural_context,三圣花乡几点开门关门？晚上去能看灯吗？
417,spot,28,cultural_context,去三圣花乡坐几路公交或者地铁能到？门票多少钱一张？
418,spot,28,cultural_context,三圣花乡现在这个季节去好玩吗？主要能看些啥子花？
419,spot,28,cultural_context,带娃儿去三圣花乡耍一天，有没有儿童游乐设施或者喂小动物的地儿？
420,spot,28,cultural_context,网上说三圣花乡是城乡统筹的样板，到底值不值得专程跑一趟？跟普通公园比有啥子特别？
421,spot,29,description,这个法式风情小镇几点开门关门啊？晚上能进去逛吗？
422,spot,29,description,进去要买门票不？大概多少钱一个人？小孩有优惠吗？
423,spot,29,description,从成都市区怎么去最方便？有直达的班车或者地铁吗？
424,spot,29,description,里面除了看教堂和法式建筑，有没有什么好玩的或者吃的？大概能逛多久？
425,spot,29,description,带三岁小孩去合适吗？里面路好不好走，有没有婴儿车能推的地方？
426,spot,29,travel_tips,请问这个地方几点开门，要不要门票？
427,spot,29,travel_tips,从彭州开车过去大概要多久？
428,spot,29,travel_tips,现在这个季节去好不好耍，银杏是不是都黄了？
429,spot,29,travel_tips,带小朋友去玩合适不？大概能逛半天吗？
430,spot,29,travel_tips,那边好停车不？下午去来得及不？
431,spot,29,cultural_context,白鹿镇那个领报修院每天几点开门关门哇？
432,spot,29,cultural_context,去白鹿镇耍一圈大概要花多少钱，门票贵不贵？
433,spot,29,cultural_context,从成都市区咋个坐车到白鹿镇哦，自驾方便不？
434,spot,29,cultural_context,白鹿镇除了看那个老教堂，还有啥子好耍的，值不值得专门跑一趟？
435,spot,29,cultural_context,带6岁娃儿去白鹿镇合适不，有没有啥子亲子项目或者要注意的？
436,spot,30,description,这个公园早上几点开门，晚上几点关门呀？
437,spot,30,description,门票多少钱一张，小孩或者老人有优惠吗？
438,spot,30,description,从市区坐地铁或者公交怎么过去方便？
439,spot,30,description,里面除了看花，有没有适合小朋友玩的互动项目？
440,spot,30,description,带两岁多的娃去逛，推婴儿车方便吗，会不会很累？
441,spot,30,travel_tips,门票80是一个人还是包含所有项目啊？
442,spot,30,travel_tips,从成都开车过去真的要40分钟吗，路好走不？
443,spot,30,travel_tips,带5岁小孩去玩合适吗，有没有什么要注意的？
444,spot,30,travel_tips,杜鹃花季大概几月份去最好，一天时间够不够？
445,spot,30,travel_tips,这地方到底值不值80块门票，里面除了看花还有啥好玩的？
446,spot,30,cultural_context,花舞人间几点开门关门呢？
447,spot,30,cultural_context,去花舞人间门票多少钱一张，有没有优惠？
448,spot,30,cultural_context,花舞人间在成都哪个位置，坐公交或地铁怎么去方便？
449,spot,30,cultural_context,花舞人间现在这个季节去好玩吗，主要看什么花？
450,spot,30,cultural_context,带小孩去花舞人间合适不，里面有没有儿童玩的设施？
451,spot,31,description,请问千亩竹海湿地景区早上几点开门？
452,spot,31,description,去千亩竹海湿地玩要买门票吗，大概多少钱一个人？
453,spot,31,description,这个竹海湿地具体在成都哪个位置，坐公交或者地铁能到不？
454,spot,31,description,带小孩去千亩竹海徒步露营方便吗？有没有适合小朋友玩的地方？
455,spot,31,description,千亩竹海里面徒步路好走不？露营过夜安不安全，值不值得专门跑一趟？
456,spot,31,travel_tips,这个景点是免费的吗？全天都开放还是只有白天能进？
457,spot,31,travel_tips,去那边玩大概要安排多长时间比较合适？半天够不够？
458,spot,31,travel_tips,从花舞人间开车过去要多久？两个地方顺路一起玩方便吗？
459,spot,31,travel_tips,夏天去那边避暑怎么样？会不会很凉快，适合带老人小孩去吗？
460,spot,31,travel_tips,这个地方具体怎么走？坐公交或者打车方便吗？有没有停车场？
461,spot,31,cultural_context,斑竹林早上几点开门，下午几点关门？
462,spot,31,cultural_context,去斑竹林要门票吗，大概多少钱一个人？
463,spot,31,cultural_context,斑竹林在成都哪个位置，坐地铁或公交怎么过去方便？
464,spot,31,cultural_context,斑竹林里除了竹子还有啥好玩的，逛一圈大概要多久？
465,spot,31,cultural_context,带五六岁的小孩去斑竹林合适吗，里面路好不好推婴儿车？
